Compound Id	ChiChain [VCH-6]
120489	0.019
10197150	0.0
374462	0.056
13839575	0.0
8569	0.0
11600	0.054
5889	0.032
191367	0.0
6967	0.028
192642	0.0
1078	0.0
23101	0.0
17558	0.0
55123	0.0
68179	0.0
733	0.0
11042	0.022
21132380	0.022
9349	0.028
73412	0.0
235	0.032
7827	0.0
68156	0.0
773	0.0
17880	0.0
20119	0.0
70714	0.019
7225	0.025
7786	0.0
7224	0.032
13448	0.0
7673	0.032
10940	0.022
10939	0.072
13842993	0.0
29025	0.0
1664	0.025
7128	0.032
455420	0.0
11866	0.0
21105905	0.025
10772050	0.0
26765	0.0
7681	0.032
7837	0.0
553642	0.0
21106560	0.025
11830	0.0
7810	0.0
7815	0.0
13842001	0.0
21169510	0.0
11930	0.0
10437135	0.019
7835	0.0
19956441	0.0
78	0.025
67991	0.0
455353	0.0
13875281	0.028
2039535	0.019
13837686	0.028
7240	0.025
123993	0.0
7849	0.0
7803	0.0
11783	0.025
13839441	0.0
18219	0.0
83866	0.083
13875160	0.028
11865	0.0
11077	0.022
21106586	0.0
13835772	0.028
83850	0.083
7221	0.025
11699	0.0
7385	0.032
7391	0.032
7670	0.0
13860335	0.032
19231	0.046
29005	0.0
7443	0.028
22191	0.0
7802	0.0
7389	0.032
7241	0.025
6179	0.0
7694	0.0
24972	0.014
62489	0.025
6286	0.0
7528	0.042
11660	0.028
62230	0.0
8568	0.0
7129	0.032
69371	0.0
10784857	N/A
21105871	0.028
13839082	0.028
63889	0.039
21109330	0.0
10937	0.022
7236	0.088
1577	0.015
122090	0.0
8909	0.0
11716	0.0
12231	0.025
10384035	0.019
6270	0.0
156255	0.136
7659	0.024
11409	0.028
6402	0.667
11919	0.0
7856	0.0
13257	0.039
21106036	0.024
13840690	0.032
7765	0.0
7538	0.0
71787	0.0
441	0.0
2606	0.0
11795	0.0
6287	0.0
14692	0.0
7223	0.032
7685	0.025
123860	0.0
7672	0.102
9970	0.0
13857694	0.028
16159	0.0
7088	0.032
28969	0.032
12069	0.0
11265	0.0
13648	0.025
13876539	0.032
7533	0.0
7131	0.032
7434	0.0
13866817	0.028
6977	0.024
13854136	0.028
447	0.028
13837760	0.028
13835151	0.028
191	0.0
7234	0.032
71628	0.0
7132	0.032
11087	0.032
18801	0.0
13837988	0.028
10696	0.0
76894	N/A
12456	0.0
12445	0.0
69569	0.0
12809	0.0
7138	0.032
10236	0.024
13863618	0.028
4446445	0.0
3954	0.0
55205	0.0
11021	0.028
14198	0.687
29026	0.0
5976	0.022
13875258	0.028
9903	0.130
7183	0.028
21181	0.0
13839416	0.0
7851	0.0
18410	0.102
13865680	0.028
21112023	0.028
503239	0.019
4878	0.028
932	0.0
12010	0.0
63908	0.039
5830	0.032
13839308	0.032
14680	0.0
28682	0.019
14169248	0.0
63310	0.017
11671339	0.230
391428	0.685
122446	0.0
238	0.032
7239	0.032
11863	0.0
2041618	N/A
13851576	0.032
13854248	0.028
10437215	0.019
8070	0.028
370	0.0
455090	0.019
11632	0.0
14840	0.0
2656	0.131
78828	0.0
10422	0.0
20939	0.059
69914	0.230
9976	0.0
73479	0.024
924	0.032
6883	0.032
5979	0.0
577	0.021
13658	0.013
21106366	0.032
7419	0.032
14299946	0.0
331	0.028
7448	0.028
7509	0.0
12632	0.0
61001	0.028
28982	0.028
11604	0.028
62534	0.028
62408	0.028
123207	0.039
75951	0.0
13837787	0.028
13839123	0.024
59483	0.422
18724	0.025
7850	0.0
13875432	0.028
8665	0.028
13839128	0.024
13875219	0.028
456015	0.019
55084	0.0
6974	0.028
8657	0.028
13849981	0.0
26824	0.0
72793	0.0
21106014	0.028
6296	0.036
14256731	0.0
13860775	0.028
7140	0.028
13869339	0.028
13647	0.102
764	0.028
7800	0.0
8071	0.028
13835932	0.0
7809	0.0
4449	0.083
13839110	0.024
29029	0.0
21106525	0.028
7142	0.028
132	0.028
12220	0.0
20570	0.025
21106144	0.028
7190	0.028
8140	0.024
13869451	0.028
15461	0.032
76394	0.039
7518	0.028
8520	0.0
8883	0.272
6079	0.028
2931	0.0
10536	0.0
25552	0.017
13848808	0.028
10181341	0.032
10328	0.028
15846	0.0
5596	0.028
4962	0.028
13869462	0.024
11871	0.0
10265270	0.167
222538	0.019
768	0.050
2849146	0.019
8674	0.028
13869480	0.028
12635	0.0
65523	0.019
6999	0.021
2441	0.601
7662	0.024
13856352	0.032
7506	0.0
6897	0.032
8186	0.028
15431	0.028
58234	0.655
21106146	0.028
15387	0.0
8574	0.0
1015	0.050
26325090	0.0
13842573	0.028
9564	0.024
221226	0.039
8912	0.0
7848	0.0
13875441	0.028
13863774	0.028
13871718	0.032
10179239	0.167
10227261	0.0
776	0.076
906	0.056
21168813	0.028
4366810	0.0
7170	0.028
12821	0.028
13619	0.0
392	0.028
8097	0.090
299166	0.039
21106013	0.028
13869414	0.028
21111817	0.028
7511	0.0
24641	0.0
21106020	0.028
17131	0.032
10756	0.051
7984	0.0
10404	0.032
13853953	0.028
12218	0.0
21105897	0.028
13862559	0.024
5593	0.065
123	0.028
11773	0.028
13846663	0.028
10451	0.0
7852	0.0
7872	0.0
13662	0.039
12637	0.0
376	0.0
6780	0.049
6794	0.032
21106018	0.024
72551	0.0
15427	0.032
13859497	0.058
11576	0.024
6635	0.0
21111781	0.028
11080	0.028
13835630	0.0
105291	0.044
14846	0.0
13868640	0.028
21105859	0.028
11862	0.0
8910	0.0
14227	0.028
10437210	0.024
11589	0.028
64699	0.0
8098	0.049
589165	0.032
6781	0.028
12933	0.0
13853758	0.028
9893	0.032
6621	0.084
558878	0.0
8855	0.044
10980	0.028
206561	0.039
15855	0.042
13835126	0.028
5882	0.028
13864445	0.024
21170967	0.028
12478	0.028
21105870	0.032
13229	0.0
13849989	0.0
24535	0.017
18019	0.0
73390	0.019
6674	0.028
11591	0.028
67360	0.0
553578	0.0
10437335	0.019
14593	0.0
10432	0.028
7745	0.0
21159695	0.028
7891	0.0
10972	0.028
11557190	0.0
8183	0.028
12219	0.0
880	0.032
1446	0.024
2923	0.024
6775	0.028
12954	0.0
8576	0.0
21105848	0.024
68109	0.0
7882	0.0
120548	0.039
10181339	0.032
6788	0.052
13853943	0.028
11672	0.028
57726	0.245
10892	0.028
6898	0.032
1905	0.0
21106470	0.044
6950	0.054
13860434	0.024
12972	0.0
21106148	0.028
10664	0.028
7890	0.0
71876	0.0
7176	0.028
15965	0.032
67653	0.0
13487	0.032
9088156	0.0
7871	0.0
68224	0.0
18	0.024
4511751	0.0
10181338	0.028
10756390	0.0
84971	0.0
388391	0.0
13871489	0.0
11629	0.024
2241	0.032
21106519	0.028
11460	0.032
7189	0.028
8521	0.0
13876103	0.024
11510	0.024
14349	0.0
7211	0.028
2937774	0.039
11584	0.028
21105998	0.024
6736	0.052
4963	0.028
6789	0.052
6737	0.052
59482	0.032
81814	0.0
14021447	0.0
71	0.024
80863	0.162
955	0.028
7145	0.028
917	0.162
3350	0.024
10616	0.028
7172	0.028
10257	0.028
953	0.028
1151	0.043
21106571	0.021
6827	0.204
11422	0.032
21106163	0.021
10025	0.0
13835344	0.028
15853	0.0
21106140	0.024
10801109	0.0
86394	0.016
21106145	0.028
62310	0.028
13835706	0.0
7092	0.032
1448	0.024
8182	0.028
21106518	0.028
10437239	0.037
13848793	0.045
68676	0.024
16180	0.0
7600	0.0
13846959	0.028
6773	0.024
7340	0.0
13837329	0.028
21106581	0.028
16475	0.024
7146	0.024
185	0.045
6828	0.064
11488212	0.024
6646	0.0
10801842	0.0
16387	0.034
11586	0.028
62472	0.028
16388	0.0
21108576	0.028
6480	0.097
23083	0.032
10628694	0.064
7892	0.0
71437	0.245
5644	0.0
10909	0.048
10918	0.048
8935	0.032
4510206	0.0
7757	0.0
13846749	0.028
2298886	0.0
6550	0.089
8341	0.052
7208	0.028
11882	0.0
4611	0.032
13835351	0.024
8374	0.032
70682	0.0
13492	0.032
13677	0.052
6739	0.052
17347	0.032
7875	0.0
11777	0.024
7310	0.032
11465	0.032
2157	0.028
8150	0.024
7302	0.064
7202	0.028
7042	0.024
6035	0.028
11776	0.024
10908	0.049
10850	0.049
556589	0.028
7299	0.064
8577	0.0
21106900	0.024
17652	0.0
5915	0.032
10106	0.0
63518	0.032
17868	0.051
6706	0.024
10851	0.048
11588	0.028
79969	0.028
6675	0.028
71193	0.032
2206	0.016
13867714	0.050
4445317	0.042
10849	0.048
11595	0.028
1906	0.028
6193	0.0
67270	0.028
16177	0.0
6033	0.028
6478	0.152
15517	0.111
10841	0.049
13574	0.0
8319	0.052
7964	0.0
15789876	0.0
21105699	0.050
13622	0.0
10829	0.049
11507	0.024
7585	0.0
6790	0.052
15495	0.028
13860	0.032
10831	0.048
56515	0.401
20124	0.046
744	0.045
10343	0.021
218253	0.060
454319	0.0
76154	0.032
33084	0.344
67414	0.230
220998	0.0
15867	0.024
7901	0.0
14627	0.062
21106570	0.018
10449	0.0
10813	0.048
199342	0.028
15755	0.049
15702	0.028
62484	0.028
4522053	0.0
8273	0.049
11883	0.0
8262	0.049
642951	0.024
15747	0.032
15524	0.048
13837303	0.028
305	0.0
230	0.055
14995	0.049
10733068	0.0
256210	0.062
33421	0.056
67470	0.048
33416	0.0
14994	0.048
15756	0.048
12938	0.0
6588	0.052
15475	0.049
7279	0.032
23886	0.056
14472	0.0
15476	0.048
42330	0.016
2991	0.064
12682	0.045
4762	0.032
361	0.021
6592	0.158
11884	0.0
15488	0.060
15478	0.049
21106573	0.018
11003	0.064
15489	0.060
15861	0.045
7155	0.024
64155	0.028
2627	0.028
24142	0.0
8073	0.021
44152	0.016
26325080	0.0
8916	0.0
4267	0.0
33455	0.056
15619	0.045
96749	0.0
18336	0.032
5236	0.070
440	0.0
2973	0.0
3173	0.0
2185	0.064
1361549	0.032
7915	0.0
30600	0.056
1438	0.021
15477	0.048
10437836	0.037
8120	0.024
26010	0.056
7152	0.021
13846658	0.060
8470	0.028
3544	0.028
15621	0.045
33934	0.056
7913	0.0
7994	0.0
2468	0.135
6840	0.074
12133	0.011
11632871	0.0
34863	0.052
63968	0.071
61739	0.048
68437	0.046
66895	0.032
26260	0.045
33932	0.056
33933	0.056
5027	0.011
192748	0.024
8282	0.049
5004	0.0
34188	0.053
13114	0.028
18280	0.0
12024	0.0
2068	0.043
6835	0.060
78998	0.0
72056	0.0
4626	0.0
2169	0.011
23115	0.0
6492	0.048
4103087	0.021
9824	0.140
15473	0.056
34664	0.052
9053802	0.0
37904	0.053
13856959	0.064
12586	0.0
5368	0.021
707	0.037
34665	0.052
17098	0.056
17099	0.056
84188	0.046
15620	0.045
8111	0.076
3210	0.0
49469	0.128
967	0.016
158870	0.045
2915	0.232
83330	0.032
157093	0.045
4768	0.011
34864	0.052
14993	0.016
8329	0.064
970	0.076
7917	0.0
136000	0.045
34866	0.052
83374	0.045
2297538	0.0
20848	0.011
457145	0.045
8067	0.016
37918	0.053
457140	0.046
34865	0.052
8241	0.028
14620	0.011
6593	0.128
21782117	1.220
135983	0.045
10540	0.0
25472	0.024
25605	0.053
6464	0.016
25677	0.048
136001	0.045
136003	0.045
34666	0.052
82753	0.047
10438331	0.046
2121	0.116
1278	0.064
4457	0.0
62265	0.024
11974	0.021
31991	0.028
481441	0.0
34867	0.052
84235	0.045
13087	0.032
2079	0.016
2424	0.069
5256	0.0
7315	0.064
15474	0.056
37915	0.052
40191	0.049
29348	0.013
26011	0.052
28287	0.011
62632	0.0
30932	0.102
22172	0.011
5899	0.052
2297441	0.011
37905	0.053
3987	0.028
33617	0.011
2283071	0.042
34830	0.014
16568	0.021
108106	0.0
69223	0.021
35581	0.048
23912	0.0
13302	0.011
4932499	0.042
3006	0.0
56793	0.049
13090	0.064
34868	0.052
10243	0.016
13850879	0.0
56791	0.048
14674	0.0
15729	0.021
8060	0.060
9040	0.014
34870	0.052
30881	0.011
17587	0.028
34869	0.052
457144	0.045
5807	0.112
9026	0.028
3008	0.024
4575	0.016
135925	0.045
4759	0.011
82777	0.049
34871	0.052
454495	0.048
6688	0.021
36319	0.024
533188	0.049
34872	0.052
10169	0.096
11891	0.0
56792	0.049
26325081	0.0
8058	0.060
20493	0.016
36278	0.090
35580	0.048
82755	0.042
82842	0.216
15417	0.021
46262	0.049
136002	0.045
28941	0.024
56123	0.016
5342	0.0
56784	0.053
16182	0.048
56785	0.048
56790	0.050
26563	0.0
13303	0.011
82765	0.045
82767	0.021
12705	0.011
14826	0.597
30816	0.129
16481	0.0
97173	0.042
102720	0.042
7051	0.024
21924	0.052
102721	0.042
33458	0.050
82818	0.049
3548	0.024
35579	0.048
38839	0.024
27749	0.024
34667	0.052
56795	0.049
56788	0.048
1994	0.024
8939	0.021
16482	0.0
36972	0.049
21106365	0.094
4760	0.011
34873	0.052
7967	0.604
559096	0.215
35582	0.048
56771	0.045
13520	0.032
56774	0.045
9873	0.094
3463	0.685
37744	0.046
12874	0.011
46893	0.048
82807	0.049
35081	0.045
56769	0.046
35584	0.048
3864	0.0
13300034	0.057
10292746	1.220
33829	0.028
102833	0.042
47912	0.049
13844817	0.028
82817	0.049
82762	0.042
2839	0.016
6842	0.149
82754	0.042
157094	0.042
3229	0.024
5237	0.115
82840	0.024
34189	0.048
16736498	0.559
7968	0.542
29117	0.064
33304	0.049
56794	0.048
13837319	0.028
457138	0.042
39406	0.045
56780	0.045
27793	0.043
106355	0.042
6767	0.056
34847	0.045
102897	0.042
2581	0.0
6417	0.016
103011	0.042
82712	0.042
56781	0.045
45444	0.045
102947	0.042
102933	0.042
33457	0.050
8287	0.184
33280	0.048
36029	0.045
46263	0.049
56777	0.045
33666	0.042
56787	0.049
16736486	0.810
102801	0.042
82873	0.082
8288	0.117
4025	0.024
17339596	0.131
33456	0.048
2629	0.016
33386	0.049
2003	0.845
6514	0.067
36973	0.045
97172	0.042
36974	0.045
82819	0.046
15572	0.021
102856	0.042
13115	0.093
8800	0.164
29153	0.090
35583	0.048
82820	0.046
45445	0.045
4886542	N/A
103066	0.042
46894	0.045
32873	0.028
35563	0.043
17684	0.068
44885	0.051
46710	0.088
33326	0.482
4745	0.028
26325088	0.0
56772	0.045
34848	0.045
56760	0.042
84346	0.042
26325085	0.0
28552	0.011
12364	0.028
56755	0.042
82796	0.045
35265	0.018
56789	0.048
4599	0.048
24638	0.024
56768	0.045
13328	1.072
4437893	0.064
6371	0.056
56778	0.045
3277	0.056
4526760	0.024
21568	0.024
96948	0.039
16415	0.048
193215	0.845
26325087	0.0
37779	0.046
56779	0.046
11274	0.074
35585	0.045
84344	0.046
56786	0.049
82797	0.107
5363	0.048
541032	0.018
31129	1.148
37749	0.045
56776	0.045
46264	0.049
83413	0.042
43354	0.045
457139	0.042
21429023	0.810
97055	0.039
4927801	0.0
34859	0.042
7260	0.039
19939	0.120
56756	0.042
4719431	0.021
102798	0.042
36976	0.042
45446	0.045
56767	0.042
8093	0.064
29631	0.016
34850	0.045
14348	0.0
559213	0.045
6453	0.067
84345	0.045
56766	0.042
102722	0.040
33281	0.048
1262	0.048
36975	0.045
154865	0.039
102741	0.039
26325082	0.0
32555	0.105
82740	0.043
215802	0.056
30459	0.028
23977588	0.559
4333	0.049
18941	0.011
97198	0.039
37019	0.042
82783	0.042
37000	0.042
39198	0.042
56765	0.042
46285	0.046
4938407	0.559
46284	0.045
82806	0.045
19722	0.021
34116	0.051
34668	0.045
34851	0.042
56773	0.045
82798	0.058
29282	0.011
47913	0.046
5772	0.810
28827	0.024
26915	0.021
6066	0.095
32952	0.045
48518	0.063
84347	0.042
75956	0.028
102857	0.039
43353	0.045
83414	0.039
2940	1.220
18445	0.024
25304	0.052
102787	0.039
18444	0.024
15010	0.052
82823	0.039
83411	0.053
102742	0.039
34190	0.042
56761	0.042
47914	0.042
102743	0.039
66326	0.077
56559	0.0
35529	0.024
36710	0.042
7991	0.028
33832	0.024
34852	0.042
2927	0.056
154866	0.039
35588	0.013
59833	0.045
12730	0.011
8243	0.028
15699	0.204
64559	0.067
56023	0.045
56782	0.039
549017	0.043
97240	0.039
33282	0.045
20545	0.0
36977	0.039
4066	0.056
2457	0.056
77706	0.187
4813314	0.056
56770	0.045
29847	0.056
56763	0.042
56757	0.042
102834	0.040
7928	0.0
4939096	0.559
36771	0.042
56764	0.042
9817	0.021
36978	0.042
34191	0.042
84348	0.040
45678	0.075
7929	0.0
82738	0.039
37994	0.056
106356	0.039
36979	0.039
10085	0.056
39407	0.021
11369	0.021
56762	0.043
37745	0.042
36981	0.039
56758	0.042
4744	0.028
36980	0.039
11359	0.016
6057	0.056
56775	0.045
6640	0.016
37004	0.040
4956170	0.042
34853	0.042
56783	0.039
4941232	0.039
82736	0.042
47915	0.040
4060	0.090
16139	0.184
2635909	0.067
15822	0.049
13338	0.559
12543	0.056
36983	0.039
96868	0.036
96864	0.036
56759	0.042
6058	0.056
36982	0.039
33983	0.042
36984	0.042
82831	0.037
45447	0.040
33407	0.036
2271976	0.536
4575338	0.204
24388	0.0
3171	0.0
12367	0.103
15637	0.036
82821	0.036
34860	0.039
11936	0.062
72522	0.0
82786	0.075
6542	0.016
97224	0.036
97234	0.036
5148	0.073
34854	0.042
3534	0.255
46137	0.040
12536	0.028
77887	0.076
6559	0.028
33984	0.042
26325084	0.0
11897	0.0
9242615	0.353
97233	0.036
26325083	0.0
46525	0.056
7988	0.096
46136	0.042
33142	0.024
33141	0.024
34418	0.088
5739	0.097
97142	0.036
2928	0.056
8817	0.097
36986	0.039
82834	0.073
47916	0.039
8078	0.049
4617	0.137
550258	0.039
35205	0.036
36985	0.036
46739	0.060
3326	0.232
35566	0.040
55075	0.016
2908	0.056
4913	0.149
4777	0.052
2181	0.039
6528	0.028
5557	0.237
97257	0.036
6639	0.016
33986	0.039
45448	0.036
33316	0.042
36988	0.036
105648	0.021
82679	0.056
35912	0.036
102923	0.036
8004	0.049
11898	0.0
36987	0.036
20390	0.087
3972	0.056
5590	0.055
11899	0.0
154958	0.039
3513	0.059
7970	0.056
154062	0.036
4629	0.076
36990	0.036
85876	0.048
26916	0.056
77764	0.328
33985	0.039
35108	0.039
82751	0.034
5660	0.308
36989	0.034
6519	0.232
11917	0.128
2925	0.052
16576	0.039
4447447	0.204
2284017	0.016
5554	0.341
39394	0.075
509179	0.028
77874	0.070
4444070	0.067
4228778	0.028
82822	0.036
43456	0.135
24247	0.056
4445165	0.551
34192	0.036
37764	0.135
2342810	0.045
2075	0.056
12017	0.0
6367	0.042
77933	0.076
2768	0.037
11283	0.096
5791	0.354
96965	0.034
33198	0.034
91304	0.016
35206	0.034
6281	0.083
82759	0.077
66316	0.040
154959	0.036
8804	0.185
8799	0.185
82870	0.052
5376	0.035
5553	0.330
15484	0.031
135795	0.045
49560	0.135
2246	0.112
12072	0.0
21106505	0.028
36968	0.585
2625	0.086
33255	0.045
4444102	0.060
5198	0.056
82852	0.042
2699	0.052
5773	0.358
4444107	0.077
11900	0.0
26325089	0.086
77730	0.148
39145	0.042
8103122	0.042
11901	0.0
6366	0.042
5932	0.358
15827	0.031
136695	0.042
29089	0.0
5678	0.118
5768	0.133
8763	0.126
11146	0.0
5113	0.409
17499	0.0
24722	0.056
94701	0.042
11902	0.0
6013	0.656
31006	0.652
34697	0.042
18949	0.042
10162	0.179
