Compound Id	ChiCluster [SC-3]
11795	0.408
13220	2.0
10775	0.667
10755	1.207
16689	0.408
11055	1.561
7619	0.816
10737	1.561
69505	0.204
11056	1.561
7385	0.204
14752	0.204
7475	0.289
7761	0.408
10777	0.667
63026	0.471
7626	0.816
17558	0.408
12924	1.561
7515	0.289
10776	0.667
55090	1.561
21106526	0.0
7027	0.289
8490	0.289
14679	1.207
12809	0.0
13864773	0.408
7387	0.204
11998	0.577
11763	0.577
6119	0.577
21170543	0.204
8141	0.289
12810	0.0
21106016	0.0
6341	0.667
13860641	0.402
10364	0.204
21106583	0.0
9614	0.289
16268	0.0
7514	0.289
13875281	0.471
15846	0.0
11170	2.0
8157	0.204
11087	0.289
7391	0.204
13875320	0.471
13619	0.0
7465	0.289
6248	1.207
55085	0.408
29036	0.577
15480	0.0
5889	0.289
8552	0.408
55110	0.204
21106133	1.561
13860775	0.402
7882	0.0
13838404	0.577
8576	0.0
11909	1.561
11875	0.0
19231	0.204
7678	0.289
11530	0.289
361265	0.204
62737	0.0
447	0.402
15443	0.204
66464	1.207
6728	0.402
971	0.289
62577	0.577
66754	0.577
10301338	0.408
12640	0.289
21069	0.408
10008	0.289
177126	1.561
21111768	0.289
87514	0.577
10989	0.204
2016737	0.289
7225	0.204
8524	0.408
1013221	0.577
11107	0.408
21349	0.0
2005898	0.289
8537	0.289
5978	2.0
1477	1.207
11694	0.289
6332	0.408
2005963	0.471
7690	0.289
7683	0.289
13835293	1.207
61707	0.667
2005897	0.289
12225	0.289
66578	0.289
11244	0.667
1414905	0.577
60308	0.577
26072	0.927
12444	1.561
17801	1.207
10759	1.207
15794	0.816
11064	1.561
11370	0.5
18604	0.5
6149	2.0
66568	0.204
6156	2.0
7334	0.204
10420	0.289
13400	0.927
7419	0.204
25609	0.289
10571	0.569
14729	0.471
7621	0.816
21111805	0.402
10534	0.0
70705	0.408
14753	0.204
12807	0.408
7627	0.816
11410	0.402
21111882	0.402
21132380	0.577
13839109	0.408
13471	0.402
7672	0.289
7641	0.577
7689	0.289
7676	0.289
21106169	1.561
13863629	0.204
11062	1.207
13248	0.0
6042	2.0
8335	0.333
7673	0.289
13860692	0.577
10001	0.816
7881	0.0
11655	0.204
11783	0.289
11765	0.577
13856579	0.289
28777	0.204
7802	0.408
67360	0.0
13860335	0.204
11210	0.927
7890	0.0
11077	0.577
7803	0.408
7229	0.204
13842613	0.577
13835895	0.0
7883	0.0
630	0.667
9349	0.577
11862	0.0
21106134	0.402
13876621	0.0
13881329	0.402
9917	0.289
21105871	0.577
1031	0.667
7521	0.577
7235	0.204
6726	0.402
1071	0.0
11063	1.207
287294	0.408
60121	0.402
59438	0.577
12150	2.0
12144	0.289
61553	0.402
7611	0.408
14991	0.577
59556	0.927
13835151	0.577
9350	0.577
13844	0.204
96573	0.204
11066	0.408
62628	0.0
9357	0.408
66996	0.289
14609	0.577
10432	0.577
1479	0.577
7610	0.408
11708	0.577
10467	0.816
8882	0.408
7651	0.577
764	0.577
653	0.816
392	0.577
24633	0.493
9611	0.408
5705	0.471
11757	0.816
69826	0.612
13450	0.816
7747	0.816
11603	0.493
7628	0.816
7694	0.289
7065	0.569
13837280	0.408
16383	0.408
8568	0.408
7794	0.816
24634	1.207
21105900	0.493
8514	0.289
14205	0.402
11660	0.493
19110	0.204
15432	0.402
11741	1.561
21896	0.408
13875230	0.577
6406	0.569
13840690	0.204
11041	0.577
17474	0.577
13875392	0.577
7891	0.0
12067	0.816
13402	0.707
16486	0.204
6252	1.207
6135	0.577
10236	0.664
9228	0.577
5730	2.0
8160	0.408
13673	0.204
13875180	0.577
7013	0.289
7224	0.204
11180	1.655
12221	0.0
7392	0.204
7903	0.0
63871	0.408
11882	0.0
21106525	0.493
13851576	0.204
7893	0.0
7894	0.0
19108	0.0
13869480	0.493
924	0.5
13840647	0.664
13875160	0.577
6409	0.664
6654	0.5
11057	1.561
6630	0.664
62314	0.664
59426	0.493
370	0.408
7007	0.289
17221	0.204
14890	0.5
7901	0.0
78543	0.927
13875258	0.577
7241	0.204
13849	0.5
9563	0.760
15708	0.289
13875432	0.577
21111781	0.333
14436	0.289
13875219	0.577
7795	0.816
21106513	0.289
28982	0.493
18685	0.0
13839174	0.664
78	0.204
13860491	0.760
62877	0.493
13868660	0.577
8665	0.493
13869414	0.493
11021	0.493
7519	0.577
13842573	0.577
11242	0.667
333	0.664
7480	0.289
13869339	0.577
62226	1.207
13839151	0.664
59439	0.577
7236	0.204
11038	0.577
6991	0.760
16257	0.5
13646	0.5
11350	0.664
7634	0.577
9849	0.5
10955	0.577
6983	0.760
10251740	0.5
6652	0.5
1131173	0.471
9546	0.5
7632	0.577
1013196	0.289
23718	0.569
11179	1.655
10795	0.859
10445	1.969
10742	1.339
7657	0.697
6338	0.408
8659	0.204
7248	0.493
8531	0.408
11818	0.816
61026	2.0
10428	0.289
10253	0.705
11911	1.561
11790	0.289
13040	0.676
7509	0.289
13473	0.493
12829	0.691
21242799	0.493
13451	0.816
14888	0.691
6176	1.655
8013	0.569
13032	0.595
21106562	0.493
7448	0.408
21168731	0.471
13875381	0.664
61200	0.493
7879	0.0
11607	0.493
13839308	0.204
7129	0.5
16887	0.607
8579	0.0
7900	0.0
7744	0.816
11879	0.0
6628	0.664
21106155	0.493
21111850	0.493
11883	0.0
7866	0.408
13881571	0.493
9360	0.577
14787	0.5
12451	0.816
13856009	0.5
13848467	0.204
8138	0.622
9326	0.471
13644	0.5
6677	0.705
70682	0.0
72625	0.493
7132	0.5
13835630	0.204
12060	0.493
66344	0.493
6990	0.760
21105859	0.408
6985	0.760
66551	0.289
8098	0.333
74169	0.760
191427	0.493
21106167	0.493
7135	0.5
11091	0.816
6277	0.927
207215	0.408
7915	0.0
6177	1.655
13861	0.493
21168837	0.577
15526	0.408
13033	0.595
67466	0.333
7388	0.204
14165	0.760
10649	0.471
13866817	0.577
7635	0.577
14163	0.760
21111896	0.333
4642	0.333
11500	0.471
25942	0.691
21105878	0.408
5704	0.333
8911	0.0
25757	0.577
65689	0.760
13836283	0.577
16011	0.760
6253	1.207
24133	0.538
16237	0.577
60497	0.204
11651	0.493
7518	0.577
21106018	0.760
60662	0.577
73531	0.333
63882	0.664
12823	0.493
34095	0.0
56234	0.493
63307	0.493
87265	0.493
21844	0.760
12821	0.493
11181	1.655
521915	0.493
22006	0.760
12822	0.493
13868640	0.577
63180	0.691
9964	0.493
8852	0.333
10471	0.577
16931	0.691
13837582	0.471
13837760	0.471
5975	0.577
4878	0.577
12478	0.493
123	0.493
11022	0.408
8528	0.577
11080	0.577
68939	0.493
68309	0.697
63658	0.471
14346	0.5
68282	0.538
5408	0.493
5596	0.471
11489	0.622
62546	0.697
1017	0.5
13421	0.803
26065	1.339
21998	0.569
26066	1.615
7581	1.969
17976	1.969
26068	1.510
7580	1.969
15532	0.705
9478	0.816
13231	0.204
21106102	0.577
63017	0.408
9903	0.333
73565	0.803
7511	0.289
21106174	0.866
7659	0.866
6977	0.760
13865426	0.697
6794	0.333
20521	0.204
5931	1.207
21106522	0.333
21111905	0.760
6883	0.402
13622	0.0
13869451	0.577
11073	0.577
9328	0.760
6143	2.0
21111798	0.866
7908	0.0
13870160	0.622
12061	0.204
11930	0.859
21105937	0.408
21171406	0.471
17428	0.471
61765	0.402
6974	0.471
31931	0.664
11511	0.760
13438	1.969
15431	0.493
11517	0.760
13837686	0.471
13854818	0.538
10935	0.471
21106578	0.866
11885	0.0
37466	1.207
67735	0.289
17383	0.816
60103	0.402
7871	0.408
23643	0.0
13869434	0.760
12972	0.289
11432	0.622
26091	0.691
13860633	0.577
81759	0.606
6881	0.402
7961	1.561
13839123	0.760
21168833	0.204
29080	1.207
7437	0.493
9910	0.760
21111816	0.471
8873	0.333
6951	0.333
13875441	0.577
2863	0.408
13626	1.207
6788	0.622
11485	0.402
19037	0.408
11433	0.622
477171	0.408
7917	0.0
72054	0.526
21111785	0.402
17163	0.204
69446	0.493
13254	0.204
10790335	1.655
21106019	0.493
8319	0.538
63447	0.493
126037	0.493
20151	0.691
21159424	0.691
6774	0.526
10857	0.664
69896	0.697
21112332	0.408
61802	0.493
13839110	0.866
2005824	0.289
9564	0.760
6988	0.760
6633	0.664
24729	0.493
100	0.493
26031	1.561
13839128	0.760
75563	0.471
10181341	0.612
6160	1.561
11460	0.402
15420	0.622
60129	0.691
4962	0.402
9908	0.760
96816	0.402
11663	0.493
72534	0.493
12173	0.667
8876	0.333
8070	0.705
13839080	0.866
6790	0.622
11662	0.493
56139	0.606
880	0.612
5242	0.577
10250	0.5
4963	0.705
10254	0.705
589165	0.612
12480	0.866
1013337	0.577
3635	0.402
20732	0.5
61354	0.866
60191	0.5
352	0.866
9612	0.577
6191	2.5
14830	1.207
18688	1.570
13038	0.781
11919	0.707
7507	0.697
7183	0.789
10355	0.789
7088	1.510
6287	0.927
13850405	0.612
21106521	0.402
6342	0.667
13861934	1.561
17481	1.510
6998	0.471
3973	1.339
60340	0.408
8097	0.333
13857694	0.577
73564	0.471
13875377	0.577
13837988	0.471
10239201	1.655
6780	0.333
12230	0.471
13848808	0.607
13063	0.537
9844	0.856
24142	0.0
6949	0.333
13861158	0.5
16377	0.402
7916	0.0
21105936	0.691
13875212	0.471
62402	0.402
21171515	0.760
61797	0.204
67462	0.408
21105889	0.408
10540	0.0
13848341	0.577
21153	0.408
29031	0.0
25119	0.493
13858096	0.607
11650	0.493
14507	0.493
75479	0.789
10648	0.691
7888	0.408
1072	0.0
21106470	0.333
211145	0.493
60136	0.760
15310	0.595
61428	0.333
11556	1.510
21168838	0.408
81705	0.622
12465	0.471
21105848	0.526
21109330	2.5
13837787	0.705
4209	0.607
9327	0.760
11891	0.0
21111804	0.469
8855	0.333
25968	0.493
13013	0.471
65745	0.402
10333	0.471
21111842	0.493
21394	0.538
13864445	0.664
70868	0.577
14390	0.622
221355	0.493
62582	0.408
7185	0.789
124526	0.408
62368	0.333
28973	0.493
16094	0.471
26799	0.402
21111774	0.408
61036	1.655
6852	0.537
62581	0.408
6999	0.943
17687	0.402
65682	0.402
10831	0.744
13860434	0.606
72056	0.0
7143	0.789
70511	0.606
16095	0.577
61585	0.622
32002	0.408
11413	0.402
72416	0.664
10892	0.636
11185	2.5
59433	0.408
10004	0.577
8867	0.333
21105795	0.493
1668	0.760
97850	0.595
10298354	0.811
21105699	0.333
4489	0.577
11673	0.408
238	0.5
2241	0.5
7951	0.612
911	0.5
13262	0.866
993	0.5
6995	0.760
21125563	0.408
6674	0.705
69983	0.760
8066	0.664
2015070	0.705
62423	0.471
58489	0.0
1078	0.816
70865	1.091
11477	0.811
11672	0.408
913	0.5
3268	0.760
10796	0.859
26070	1.488
12199	3.121
387	0.667
7073	0.977
15468	0.697
13439	3.121
7670	1.105
21105987	0.612
6656	1.720
13885245	0.493
13837281	0.667
7876	0.408
13882337	0.5
21106517	0.760
11412	0.402
26801	0.874
21159680	0.789
9078	0.538
83703	2.207
13876103	0.606
59482	0.402
6657	1.720
12044	0.538
21105867	0.971
11889	0.0
21106014	0.402
21106112	0.607
21111819	0.493
21108245	0.538
67835	0.408
17019	0.0
60586	0.636
21111817	0.402
21171496	0.760
11892	0.0
10800462	1.655
10771160	0.408
61434	0.622
21105932	0.704
69057	0.760
16685	0.606
6862	0.537
63909	1.091
11510	0.760
85185	0.664
21865	0.493
6479	0.538
64147	0.204
21106008	0.537
8140	0.760
3756	0.408
62236	1.207
20548	0.469
12818	0.402
15622	0.493
71784	0.866
13869655	0.760
18707	0.760
4611	0.612
11778	0.866
69628	0.760
13873600	0.789
15440	0.402
9900	0.537
68896	0.866
10772050	1.655
65	0.760
15317	0.493
6954	0.622
13667	0.622
11970	0.333
60848	0.0
13860817	0.760
12229	0.289
12675	0.537
11083	0.866
10881	0.538
97904	1.570
6481	0.607
13875161	0.943
6621	0.538
11327	0.731
1847	0.538
14836	0.289
8154	0.606
11509	0.760
13869661	0.606
63459	0.538
65701	0.789
10322	0.811
71655	0.789
62466	0.789
6739	0.538
6480	0.538
723	0.816
21106518	0.789
64111	0.691
7189	0.789
11417	0.538
7140	0.789
67879	0.691
11263	0.803
21106017	0.953
10895	0.622
8341	0.622
63931	0.538
7589	1.849
13835557	0.664
6943	0.691
62682	0.612
7797	0.816
29129	0.664
62532	0.612
3708	0.676
8438	0.676
64644	0.789
58563	0.789
62485	0.789
7190	0.789
68568	0.789
953	0.789
6787	0.731
132	0.789
571424	0.781
58968	0.866
9128	0.789
11588	0.789
452568	1.111
7090	1.510
21171506	1.105
10245	0.953
13865630	0.577
11246	1.570
7430	0.204
13448	3.121
21111758	0.704
12831	0.789
14942	0.204
6735	0.538
62359	0.692
21108549	0.943
7847	0.289
12674	0.333
62938	0.606
20140	0.691
10273	0.538
15644	0.789
11824	0.577
61196	0.789
21723	0.0
66365	0.493
62618	0.816
73658	0.408
7921	0.0
13867055	0.816
11304	0.744
13835126	0.789
69792	0.866
21111776	0.402
13881395	0.760
78722	0.606
21170125	0.760
33137	0.493
11145	0.0
6574	0.469
73537	0.697
14309	0.760
7175	0.691
13859497	0.537
14956	0.676
1306	0.469
13835344	0.704
13258	0.577
17720	0.0
33621	0.781
66385	0.538
11507	0.760
12013	0.408
6023	0.402
7186	0.789
776	0.333
21111723	0.612
62471	0.691
10303	0.402
14348	0.0
258907	0.691
10894	0.622
21159611	0.493
14918	0.691
12690	0.289
61763	0.333
19669	0.469
60464	0.537
60093	0.537
7662	0.866
53706	0.612
11332993	0.901
21106121	0.691
13868642	0.943
6828	0.333
70309	0.408
13867714	0.333
10248	0.953
79453	0.691
12669	0.827
59562	0.943
6878	0.402
7199	0.704
21112367	0.408
39404	0.781
9454	0.901
9218	0.901
11781	1.105
17347	1.510
11638	0.612
7740	3.121
217532	0.901
70512	0.537
12244	0.953
60032	0.333
62536	0.408
72274	0.691
6950	0.333
18107	0.612
11971	0.691
8998	0.691
1928	0.816
10977	0.704
91446	0.333
11585	0.691
11589	0.704
62484	0.691
63310	0.856
11776	0.866
23422	1.339
10380	0.493
7176	0.691
8382	0.622
88942	0.704
638258	0.493
13036	0.622
6724	0.994
11289	0.898
11626	0.901
13846959	0.789
10396	0.612
10243171	0.901
124	0.901
191	0.816
9225	0.901
81061	0.789
10972	0.789
11369	0.953
11773	0.408
10297844	0.901
6482	0.898
11576	0.971
10256859	0.704
73183	0.827
68122	0.971
5593	0.333
11587	0.789
608157	0.622
68837	0.704
5878	0.911
10181338	0.704
13257	0.577
62884	0.789
75095	0.704
1446	0.994
20160	0.691
62307	0.827
2005830	0.866
6079	0.789
10980	0.789
13866746	1.049
61190	1.799
31082	1.799
58333	0.612
6942	0.691
7301	0.408
21112244	0.953
63002	0.577
12045	0.622
15603	0.408
7300	0.408
8187	0.789
15410	0.833
67145	0.408
63057	1.799
7925	0.0
21111810	0.664
62633	0.0
7302	0.408
11372	0.5
67268	0.607
16913	0.0
67803	0.622
11573	0.691
11895	0.0
21278	0.691
21159579	0.622
6585	0.469
65704	0.704
6957	0.911
55242	0.408
11353	0.664
124512	0.469
61790	0.789
21106584	0.612
10966	1.799
13669	0.691
21106577	0.676
73763	0.612
59691	0.691
12047	0.622
21108577	0.606
6748	0.538
21105998	0.994
510851	1.866
10621	0.909
60092	0.537
62483	0.691
11003	0.408
6835	0.622
72918	0.622
15016	0.0
12259	1.049
63503	0.537
10539	0.408
11354	0.664
11488	0.622
62656	0.827
21111840	0.691
13029	0.856
66663	0.704
13839012	0.538
7928	0.0
60259	0.612
5966	0.537
73125	0.781
32882	0.781
11450	0.537
12586	0.927
13668	0.622
77230	0.408
7001	0.943
31264	0.953
14948	0.816
62390	0.537
12830	0.691
14690	0.833
60900	0.538
2972	1.543
11009	0.901
11584	0.691
8381	0.622
58331	0.402
13854242	0.691
10897	0.622
72141	0.606
3637837	0.704
63495	0.896
73626	0.612
72466	0.704
13846663	1.799
72148	0.896
68265	0.803
73512	0.607
61199	0.901
62698	0.408
15093	0.901
376	0.816
15244	0.622
10298355	0.705
11484	0.622
21106900	0.902
1583	0.789
50	0.977
8127	0.691
67229	0.901
13846749	0.691
61279	0.705
15663	0.896
9574	0.789
9547	0.705
284794	0.622
5622	0.816
9965	0.901
7805	0.816
6175	1.655
7279	0.773
11628	0.704
63512	0.901
121262	0.704
13476	0.704
222	0.705
6032	0.977
63328	0.829
6658	1.720
331	0.705
6675	0.705
14560	1.510
20861	0.691
7399	0.901
7141	0.789
79400	0.622
6246	1.543
10411	0.901
15753	1.016
11563	0.789
62357	0.538
7142	0.789
8155	0.902
68899	0.704
21185	0.704
11591	0.704
12055	0.902
61257	2.876
6270	0.707
7170	1.0
452969	2.876
452968	2.366
7116	1.799
6179	1.655
72051	0.537
13835108	0.577
11424	0.526
4436353	0.577
6296	1.784
15494	0.538
9425	0.705
14530	0.408
21159425	0.606
20124	0.622
15488	0.622
21171393	1.799
29024	0.289
64152	0.840
7926	0.0
77127	1.510
83365	1.799
8277	0.469
62583	0.408
21106529	0.994
7929	0.0
11434	0.622
62453	0.760
61418	0.538
1346	0.622
63533	0.408
60462	0.537
63208	0.840
12697	0.408
1688	0.493
60937	0.901
68404	0.606
21106540	0.856
70085	0.896
10237273	0.606
14340	0.994
7114	1.799
68709	0.469
21106585	1.0
55806	0.927
2973	1.215
13249	0.408
7364	0.408
6855	0.833
13272	0.537
6898	0.811
66847	1.049
15886	0.612
12840	0.911
38364	0.664
14559	0.606
12861	0.408
6620	0.896
1615	0.816
63956	0.606
27488	0.664
61381	0.749
71213	0.896
71964	1.195
15435	0.778
13848793	0.622
10446934	0.471
61542	0.953
6906	0.691
6864	0.537
15489	0.622
13490	0.743
61594	0.606
23083	0.901
70988	0.816
78578	0.622
11449	0.537
14413	0.737
6478	0.611
15418	1.784
54970	0.408
61599	0.691
6907	0.691
25276	0.607
21170959	0.691
6222	0.933
11446	0.667
7174	0.691
63319	0.896
8333	0.730
79481	0.605
60631	0.943
61749	0.939
1278	0.605
91500	1.077
8861	0.667
28829	0.8
8282	0.827
11624	0.901
15517	0.850
18799	0.408
68816	0.994
11399	0.994
4590	0.816
62467	0.789
8071	0.705
62328	0.705
1675	1.015
10025	0.816
84565	0.925
11476	0.811
13048	0.607
29091	1.784
62795	0.333
71934	0.742
7092	1.510
6707	0.994
531832	0.605
434	0.789
66572	0.816
70021	0.705
24438	0.901
6824	0.805
14869	0.826
72291	0.953
9929	1.077
5584	0.994
6854	0.833
61739	0.827
66716	0.994
2632	0.911
655	0.805
34195	0.816
8055	0.827
8111	0.667
84452	0.911
5027	0.697
5237	0.667
13846015	2.876
7069	1.138
67479	0.577
13882366	1.510
7098	1.799
2656	2.122
61311	1.714
21105876	0.408
7097	1.799
10287	0.526
21159574	1.177
22012	0.705
29023	0.289
66369	0.469
7091	1.510
13835351	0.606
71995	0.612
83338	0.493
17879	0.0
20971	0.856
21112533	1.049
76852	0.605
61383	0.611
16951	0.896
11897	0.0
9571	1.799
7325	0.676
12691	0.878
11373	0.5
61273	1.720
10407	0.408
70450	0.469
10425	0.289
10609	0.469
2388	0.691
70652	0.816
21159598	0.736
6716	1.177
9961	0.408
14582	0.947
960	0.408
11898	0.0
11421	0.692
21106172	0.953
6575	0.680
6916	0.691
71926	0.537
73945	0.992
9089	0.622
10289059	0.859
6825	0.911
11961	0.953
19862	0.793
15092	0.901
12524	0.798
12667	1.344
21168862	0.953
71672	0.605
70048	0.691
7311	0.901
62914	0.526
8807	0.611
15105	0.674
21111772	0.943
16208	0.811
6872	0.946
2915	0.605
8099	0.636
67953	0.538
62933	0.965
60263	0.697
19739	2.024
59146	1.195
60357	1.468
2179	0.816
25604	0.537
14585	0.622
19331	0.667
69970	0.856
15998	0.537
10363	1.0
72174	0.607
61561	0.526
63211	0.674
21106171	0.953
6823	0.622
532	1.084
6552	0.744
6033	1.799
2923	0.607
65785	0.704
454393	0.691
73131	1.016
5142	1.799
13846658	0.622
18708	0.971
10256	1.090
9075	0.994
65715	0.636
11580	0.704
6705	1.044
12114	0.333
15308	3.121
68579	0.971
15088	0.704
4444774	0.911
6928	0.833
6550	0.744
11595	1.0
616466	0.622
1103	0.760
19099	1.0
29090	0.927
21168888	1.155
7100	2.088
6655	1.720
12941	2.876
4445872	0.408
13837329	0.744
62501	0.697
7138	0.5
11437	0.911
6781	0.636
7914	0.408
66675	2.5
21169500	0.692
7889	0.289
205386	0.289
21733	1.0
12515	0.605
21170956	0.697
62372	0.636
11899	0.0
5374	1.645
67895	1.714
29002	0.408
21168556	0.833
8836	0.605
16109	2.008
61759	0.947
21106571	0.953
7103	1.982
60596	0.526
8862	0.667
10033	0.408
14414	0.680
11969	1.150
66759	1.0
66460	0.676
6770	0.526
6901	0.606
7119	1.799
61388	0.538
8662	0.408
21111849	0.697
63350	0.941
68350	0.971
70962	0.622
21106124	0.697
12291	0.675
59892	0.744
12696	0.697
19526	1.049
21159439	0.697
8434	0.697
7121	1.799
6757	0.883
70660	2.258
62756	0.992
16096	0.943
6834	0.622
4775	1.030
16644	0.606
7427	0.408
3581	0.469
970	0.605
6840	0.667
13493	0.827
3915	0.936
8860	0.667
11013	0.901
6592	0.605
11447	0.911
5004	0.816
5820	0.622
21106163	0.943
12274	0.827
5899	0.758
60188	1.799
78873	0.916
11475	0.811
6235	1.091
10801689	0.994
10582	0.816
11398	0.994
745600	1.099
9413	0.916
6586	0.772
64143	1.982
328957	0.898
13699	0.911
11974	0.943
17097	0.868
6856	0.833
13693	0.908
21106365	0.667
5606	1.077
12275	0.772
18	0.898
67788	0.772
5612	0.971
10986	1.0
12236	0.789
61560	0.814
61352	0.577
6845	0.911
8182	1.0
21171396	1.098
11472	1.963
24499	0.612
61101	1.714
21106146	0.789
6768	0.526
60012	0.994
7284	0.697
13856885	0.789
19816	0.986
6386	1.483
68220	0.662
28952	1.015
8058	0.812
6771	0.526
21159597	0.811
2991	0.526
12017	0.0
67790	0.833
72806	0.607
7120	1.799
13863774	0.789
74935	1.112
12307	0.526
62631	0.408
16896	1.904
10235	0.469
69150	0.537
6746	0.674
23472	0.902
5091	0.408
13090	0.526
24905	0.526
12100	0.0
7118	1.799
7355	0.697
7296	0.986
10664	0.789
123905	0.827
454604	1.177
61717	0.816
9886	0.667
955	0.789
7145	0.789
12864	0.667
8793	0.889
1118	0.469
65703	0.811
63555	0.606
453633	1.108
6601	0.878
2980	0.898
165975	0.675
453910	1.205
512092	0.675
2372	0.697
9779	1.205
16612	0.986
66916	0.737
61264	0.916
11614	0.986
71166	1.155
8470	1.062
2169	1.105
11982	0.789
200562	0.469
70280	0.789
10778469	0.833
15983	1.112
67282	1.038
9838	0.469
5816	0.622
27057	1.144
7268	0.816
10289	1.026
63453	0.760
56797	0.538
