Compound Id	ALOGP [ALogP]
5976	-0.840
13846959	-0.797
6688	1.520
5542	-0.743
19232037	-0.666
19232038	-1.242
18547147	-1.530
21587143	-2.106
11286	-0.098
8070	0.402
55091	1.053
733	-1.408
25472	0.963
18801	-2.339
68156	-2.051
10857	1.028
589165	0.271
6610	-1.095
8470	0.321
953	-0.990
6593	-0.420
21105870	0.019
63889	0.352
123207	0.497
123	-0.653
2241	-0.635
62466	0.007
62485	0.007
63968	-0.392
13839128	0.824
83866	-2.173
18707	1.173
7961	1.240
4450907	-0.717
10254	0.007
62467	0.109
5236	-0.533
5660	0.1
305	-1.395
3741	-0.011
12244	1.466
13839151	0.824
13257	0.250
32555	-3.796
13835336	-1.187
13835861	-0.605
73479	0.158
13839123	0.824
9911	1.466
13865680	-0.153
11604	-0.153
13835772	0.182
61538	1.466
194092	-0.340
8528	-1.5
3008	1.065
7140	0.402
4611	-0.431
21105859	-0.501
13846658	-0.460
66567	1.890
8140	1.028
1019	0.0
67465	0.659
79280	-1.127
5807	-2.294
11595	-0.022
2068	-0.967
6646	-2.430
7443	-0.484
83850	-2.173
12060	-0.635
14678	-0.923
61411	2.108
28982	-0.153
6330	-0.549
11795	-1.125
173	-0.625
67270	-0.294
6033	-0.294
7092	-0.936
58563	-1.095
2925	0.863
8341	-0.460
13839105	0.824
65	1.028
13846663	1.096
21106091	0.761
65785	-0.907
11596	-0.041
10243171	0.017
62517	-0.262
86435	-0.194
70652	-0.482
70988	-0.006
10464	-0.837
13839012	-0.460
4333	0.438
21106169	0.649
13839110	0.824
13839082	0.182
21105871	0.182
9874	0.055
11332993	0.017
28973	-1.127
27296	-0.839
11651	-0.262
8665	-0.512
61707	0.1
3584	0.292
4744	-0.643
466305	0.640
10246	1.466
21109330	0.268
10948	-1.196
13835224	-0.908
13835235	-0.897
81815	0.660
2206	-0.631
86394	-0.296
54833	-0.937
7155	1.080
230	-1.759
11576	1.044
2606	0.9
2079	-0.047
42330	-1.112
8657	-0.512
10903	-0.460
6907	-0.776
11193	0.981
20545	-2.832
6649	-0.858
8012	-0.182
6333	0.361
971	-0.460
9454	0.275
577	-1.378
10181339	-0.143
44152	0.091
137720	0.003
13846749	-0.199
8900	0.0
6177	1.316
7469	-0.308
7064	0.074
10001	0.368
6341	0.494
259	-0.442
1005	-0.154
9326	0.019
967	3.261
11589	0.067
5596	-1.210
13249	-3.610
3951	0.914
8552	-1.018
7701	-0.730
7888	-2.458
12013	-3.034
2863	-2.170
7803	-1.306
171	-0.230
7866	-1.882
3756	-2.746
10033	-4.186
370	-1.594
12071	-4.762
10035	-5.050
13884973	-0.070
13029	1.773
6706	0.189
4962	-0.909
4575	-0.785
11591	-0.432
9218	-0.145
11107	-1.141
3277	0.535
8183	0.420
79969	-0.702
9350	0.019
10980	0.649
11588	1.180
9574	0.240
6674	0.649
10972	0.649
11563	1.180
693	-0.704
10411	0.119
11625	0.264
331	-0.7
7018	-0.203
768	-1.476
6586	-0.240
64699	0.656
191058	-0.494
5593	-0.420
6739	-0.460
10986	-0.494
392	-1.210
28947	0.035
21106018	0.926
13835630	-1.298
13875219	0.284
13842573	0.429
6950	0.0
14299946	4.054
13030	1.773
9360	0.019
8071	0.505
10432	0.960
11294	0.284
4963	-1.095
13875432	0.284
434	0.505
5139	-1.738
19766	2.517
9547	0.240
13835293	0.017
13875441	0.429
11769	0.960
65272	2.141
191	-0.986
10181338	-0.292
7151	1.977
5541	-0.944
592	-0.806
13839441	-1.761
13835209	-1.473
13839416	-2.049
63908	-0.444
221226	-0.193
26325085	-2.685
61765	-0.926
7001	1.773
6675	1.180
21105795	-0.653
17339596	-0.081
11080	-1.210
4380	-0.268
16359	1.165
63054	1.459
72056	-3.777
34095	-3.201
18685	-2.913
62628	-2.625
11875	-2.337
48085	-0.099
5026	-1.686
1906	-1.085
278	-0.309
10606755	1.497
13839553	-1.185
18177	-0.865
5882	0.420
763	-0.921
1015	-0.420
12499	1.938
5915	-0.628
7189	-0.714
10664	0.2
7044	1.165
12478	-0.426
68568	-1.385
89258	1.722
10205670	0.038
26325087	-2.374
26325088	-2.374
6035	-0.638
6013	-1.414
937	0.0
13835604	-1.295
21106172	1.773
7042	-0.040
10628694	-0.447
10616	0.420
955	0.2
1143	-0.628
61191	0.638
12821	-0.426
7098	0.638
9564	-0.279
84971	-2.430
388391	-2.430
1710	-1.036
6079	0.505
5554	-0.470
13837760	-0.921
132	-0.7
2005981	0.271
10771217	0.965
18	-1.160
1151	-1.341
185	-1.170
11083	1.028
8182	-0.480
6988	1.028
6492	-0.921
913	-0.240
78467	-1.060
9965	-0.603
1577	-0.750
440	-2.940
120548	-0.174
3513	-1.544
744	-1.805
7745	-1.2
1078	-0.410
11366	1.773
844	-0.445
6371	-0.006
10772050	1.448
7208	-0.480
61739	-0.921
11489	0.051
63863	1.257
5142	-1.686
13835932	-1.919
10975	0.860
1446	-1.160
5553	-0.693
6066	-1.505
3350	-1.160
40130	-0.779
4878	-0.921
8282	-0.921
376	-1.274
10025	-1.562
5004	-2.138
7142	-0.7
10870	0.860
20198	0.880
1253	-0.857
71	-1.160
65234	-1.866
6665	1.298
29400	-4.419
1043	-2.153
4067	-3.958
62265	0.181
7150	-1.370
55075	2.635
4444100	-1.885
789	0.067
541032	1.746
96749	-2.791
7984	-2.165
3102535	-1.904
64016	-0.197
7146	-1.160
361	-1.621
6045	-3.105
10197150	-0.225
4599	-0.938
472932	-0.428
5768	-4.310
